"query_id","user","type","target","signal_time"
"u406_0_1","u406","query","bluetooth ipod","2019-06-16 12:23:01.4858"
"u407_0_1","u407","query","Numark","2019-11-08 20:37:07.4428"
"u408_0_1","u408","query","Jurassic park","2020-04-22 09:29:40.1709"
"u409_0_1","u409","query","Jvc headphones","2019-09-28 19:52:17.5249"
"u410_0_1","u410","query","Samsung range","2020-02-05 01:41:21.6957"
"u411_0_1","u411","query","itouch","2020-01-06 00:29:57.3293"
"u412_0_1","u412","query","dynex 32","2019-09-15 05:03:17.3671"
"u414_0_1","u414","query","lcd tv","2019-11-12 03:59:45.5639"
"u415_0_1","u415","query","Star wars Blu ray","2019-11-16 21:23:27.5934"
"u416_0_1","u416","query","apple tv","2020-01-27 01:04:51.2960"
"u417_0_1","u417","query","Ipad","2020-02-21 05:36:28.8164"
"u419_0_1","u419","query","hdmi","2020-05-07 04:06:06.2758"
"u420_0_1","u420","query","Bamboo stylus","2019-10-15 17:18:46.3855"
"u421_0_1","u421","query","Thunderbolt","2020-01-11 13:45:35.4008"
"u422_0_1","u422","query","Mac book air","2020-01-26 21:47:38.9691"
"u423_0_1","u423","query","norton antivirus","2020-05-07 11:46:45.0432"
"u424_0_1","u424","query","dlink","2019-09-07 03:54:18.0066"
"u424_0_2","u424","query","subwoofers","2019-09-07 08:24:29.5097"
"u424_1_3","u424","query","360","2020-04-10 00:47:41.7533"
"u424_1_4","u424","query","tivo","2020-04-10 09:22:34.5232"
"u424_2_5","u424","query","playstation 2","2020-05-06 23:15:30.5837"
"u424_3_6","u424","query","masters of horror","2020-05-07 11:54:33.1155"
"u425_0_1","u425","query","yamaha","2020-05-07 15:22:38.0432"
"u426_0_1","u426","query","Tablet","2019-09-21 04:40:59.7015"
"u427_0_1","u427","query","routers","2020-05-07 07:07:55.9603"
"u428_0_1","u428","query","adapters","2020-05-07 10:21:05.2497"
"u429_0_1","u429","query","Hp touchpad","2019-09-23 06:58:02.1514"
"u431_0_1","u431","query","3ds","2019-07-17 07:56:39.0632"
"u432_0_1","u432","query","zelda","2020-05-07 07:25:42.6250"
"u433_0_1","u433","query","MacBook","2019-08-18 03:24:25.4266"
"u434_0_1","u434","query","tv tuner","2019-09-07 06:52:04.6536"
"u434_1_2","u434","query","xbox 360","2020-04-10 06:04:10.1851"
"u434_1_3","u434","query","prison break","2020-04-10 11:16:26.5780"
"u434_2_4","u434","query","verizon","2020-05-07 03:36:46.5041"
"u434_2_5","u434","query","harddrives","2020-05-07 09:39:04.8605"
"u434_3_6","u434","query","ibook","2020-05-07 15:50:59.3059"
"u435_0_1","u435","query","laptop bag","2020-02-11 19:37:05.2022"
"u436_0_1","u436","query","Cable Modem","2019-07-16 12:45:35.8999"
"u437_0_1","u437","query","scarface","2020-05-07 08:53:32.9387"
"u438_0_1","u438","query","iPad 2 cover","2019-10-16 08:43:53.4558"
"u439_0_1","u439","query","Touchpad","2019-07-10 18:24:44.5007"
"u440_0_1","u440","query","sd600","2020-04-10 11:25:53.6656"
"u441_0_1","u441","query","wifi antenna","2020-03-24 12:25:16.4329"
"u442_0_1","u442","query","mystery case files","2019-06-04 13:07:14.3135"
"u443_0_1","u443","query","motorola blue tooth","2020-02-06 05:38:32.7331"
"u444_0_1","u444","query","digital voice recorder","2020-03-12 00:48:17.8942"
"u445_0_1","u445","query","Skullcandy 50/50","2020-03-30 07:48:00.9054"
"u447_0_1","u447","query","microphones","2019-09-07 09:17:17.9989"
"u447_1_2","u447","query","tivo","2020-04-10 04:18:55.7102"
"u447_2_3","u447","query","garmin gps","2020-05-07 02:34:35.4280"
"u447_2_4","u447","query","dishwashers","2020-05-07 08:41:05.8233"
"u447_3_5","u447","query","canon lens","2020-05-07 15:53:23.3281"
"u449_0_1","u449","query","card reader","2019-12-06 06:17:11.5010"
"u449_1_2","u449","query","car stereos","2020-05-07 04:42:56.1170"
"u449_1_3","u449","query","command and conquer","2020-05-07 04:45:38.1420"
"u449_1_4","u449","query","magnolia","2020-05-07 10:43:48.9602"
"u449_1_5","u449","query","nintendo wii","2020-05-07 10:52:04.0367"
"u450_0_1","u450","query","hp touch pad","2019-07-31 18:05:37.9671"
"u450_1_2","u450","query","sony mp3","2019-12-17 13:16:19.6256"
"u451_0_1","u451","query","nexus","2020-04-05 08:44:37.9709"
"u453_0_1","u453","query","Micro sd","2019-06-19 20:53:19.2337"
"u454_0_1","u454","query","Computer monitors","2020-02-02 09:56:08.7589"
"u455_0_1","u455","query","mic","2020-05-07 00:34:02.8113"
"u456_0_1","u456","query","Dsi","2019-09-30 07:10:55.1519"
"u456_1_2","u456","query","Dsi xl","2019-10-29 23:36:38.6484"
"u457_0_1","u457","query","samsung laptop","2020-05-29 05:57:26.2908"
"u458_0_1","u458","query","Cd player","2019-11-08 10:40:46.9183"
"u459_0_1","u459","query","korn","2020-05-07 12:19:13.8441"
"u460_0_1","u460","query","internal hard drive","2020-02-24 00:20:04.4057"
"u461_0_1","u461","query","led tvs","2019-12-18 22:06:43.8795"
"u462_0_1","u462","query","pioneer","2020-03-18 22:48:51.6688"
"u463_0_1","u463","query","ipad","2020-02-27 23:29:57.3021"
"u464_0_1","u464","query","ti","2019-09-24 14:49:55.8632"
"u465_0_1","u465","query","Transformers","2020-01-13 07:42:31.7178"
"u466_0_1","u466","query","Laptop","2020-03-05 00:50:03.0851"
"u467_0_2","u467","query","bluetooth","2019-07-13 02:17:50.0638"
"u468_0_1","u468","query","Touch pad","2019-09-22 09:51:41.4199"
"u469_0_1","u469","query","battlefield","2020-04-10 09:30:49.5996"
"u471_0_1","u471","query","Hp tablet","2019-07-25 14:29:41.4257"
"u472_0_1","u472","query","jvc","2020-05-07 01:58:17.0917"
"u473_0_1","u473","query","vacuum","2020-05-24 08:55:31.7398"
"u474_0_3","u474","query","Iphone 4","2019-10-16 11:09:20.3032"
"u474_0_4","u474","query","Iphone 5","2019-10-16 11:39:34.0833"
"u475_0_1","u475","query","Headphones","2020-05-20 15:33:42.0678"
"u476_0_1","u476","query","Flat screen tv","2020-04-28 16:42:23.7206"
"u477_0_1","u477","query","sound bar","2020-02-18 16:53:05.5641"
"u478_0_1","u478","query","sony laptop","2020-01-03 02:47:32.0833"
"u479_0_1","u479","query","Hot pursuit","2019-12-01 04:14:15.6613"
"u480_0_1","u480","query","Pioneer App radio","2019-08-20 03:50:13.3459"
"u482_0_1","u482","query","netbook","2019-06-16 05:58:08.4203"
"u483_0_1","u483","query","Dell laptop","2020-03-04 02:26:35.6393"
"u483_1_2","u483","query","Samsung laptop","2020-05-10 18:32:28.8224"
"u484_0_1","u484","query","mac computer","2019-11-24 19:15:10.1262"
"u485_0_1","u485","query","Hp","2019-08-19 02:59:13.0332"
"u486_0_1","u486","query","computers","2019-12-27 16:27:43.8004"
"u487_0_1","u487","query","ipod touch","2019-11-20 09:06:14.1244"
"u488_0_1","u488","query","transformers 3","2020-01-13 07:46:39.2560"
"u489_0_1","u489","query","Thor 3d","2019-11-16 08:49:31.1088"
"u491_2_4","u491","query","the crow","2020-04-04 06:00:44.1123"
"u492_0_1","u492","query","skullcandy","2019-08-20 10:00:06.2725"
"u493_0_1","u493","query","lord of the rings","2019-09-14 12:03:07.9163"
"u494_0_1","u494","query","i phone","2020-05-07 05:38:44.6340"
"u495_0_1","u495","query","Cable modem","2020-01-10 12:40:24.4568"
"u496_0_1","u496","query","Portable DVD player","2019-06-07 21:59:21.7636"
"u497_0_1","u497","query","iPod","2020-04-26 03:39:57.2918"
"u498_0_1","u498","query","Onstar","2019-07-06 00:42:12.7968"
"u499_0_1","u499","query","iPod","2020-05-15 20:57:45.8691"
"u501_0_1","u501","query","portable dvd players","2020-05-07 09:54:04.9995"
"u502_0_1","u502","query","iPad","2020-04-08 15:17:45.6333"
"u503_0_1","u503","query","need for speed carbon","2020-04-23 02:49:06.3002"
"u505_0_1","u505","query","Stand mixer","2019-10-15 16:53:11.6485"
"u508_0_1","u508","query","radio","2019-07-26 11:29:03.5925"
"u509_0_1","u509","query","phones","2019-09-07 04:07:34.6296"
"u509_1_2","u509","query","wireless usb","2020-02-11 18:35:52.6351"
"u509_2_3","u509","query","akon","2020-04-10 10:44:20.2806"
"u509_3_4","u509","query","alarm clock","2020-05-07 04:15:19.8613"
"u509_3_5","u509","query","creative","2020-05-07 09:27:00.2486"
"u509_3_6","u509","query","hitachi","2020-05-07 09:43:25.9008"
"u509_4_7","u509","query","mini sd card","2020-05-07 13:06:11.2791"
"u510_0_1","u510","query","jabra","2019-09-07 03:27:26.7578"
"u510_0_2","u510","query","tablet","2019-09-07 03:32:32.8051"
"u510_0_3","u510","query","the shield","2019-09-07 08:31:32.5750"
"u510_1_4","u510","query","dreamgirls","2020-02-11 17:57:32.7800"
"u510_2_5","u510","query","wild hogs","2020-05-07 05:15:06.9151"
"u510_2_6","u510","query","mini dv","2020-05-07 10:01:12.5655"
"u510_3_7","u510","query","dsc-h2","2020-05-07 14:13:37.4039"
"u511_0_1","u511","query","wireless printers","2020-04-07 19:28:45.1183"
"u512_0_1","u512","query","Dehumidifiers","2019-10-17 20:30:02.8378"
"u513_0_1","u513","query","inno","2020-02-06 12:00:07.7681"
"u514_0_1","u514","query","Transformers 3","2020-01-04 10:31:46.7242"
"u515_0_1","u515","query","dlink","2019-12-06 06:16:48.9975"
"u515_0_2","u515","query","the hills","2019-12-06 06:24:50.5718"
"u515_1_3","u515","query","cd-r","2020-04-10 04:49:18.4916"
"u515_2_4","u515","query","dsc-h2","2020-05-07 09:37:16.8438"
"u516_0_1","u516","query","garmin nuvi 350","2020-05-07 02:03:05.1362"
"u517_0_1","u517","query","google tv","2020-02-11 01:42:32.7476"
"u518_0_1","u518","query","paper shredder","2019-09-07 07:04:45.2710"
"u518_1_2","u518","query","hot fuzz","2020-03-02 18:17:17.7663"
"u518_1_3","u518","query","iphone","2020-03-02 18:24:25.3323"
"u518_2_4","u518","query","hdmi cable","2020-04-10 07:02:22.7244"
"u518_3_5","u518","query","plasma","2020-05-07 05:20:53.4686"
"u518_3_6","u518","query","norton 360","2020-05-07 09:04:25.5395"
"u518_3_7","u518","query","flash drives","2020-05-07 09:08:06.0735"
"u518_4_8","u518","query","windows xp","2020-05-07 12:59:35.2180"
"u518_4_9","u518","query","dragonball z","2020-05-07 13:00:56.2305"
"u518_4_10","u518","query","overlord","2020-05-07 16:05:14.4379"
"u519_0_1","u519","query","Hard drive external","2020-05-05 14:37:06.4411"
"u520_0_1","u520","query","xbox live","2020-05-07 09:18:09.1666"
"u521_0_1","u521","query","kiss","2020-04-10 10:06:31.9304"
"u522_0_1","u522","query","Alpine","2020-01-18 22:16:06.0113"
"u523_0_1","u523","query","6 1/2","2019-07-07 01:06:17.3600"
"u524_0_1","u524","query","Gopro","2019-10-25 18:53:11.1618"
"u526_0_1","u526","query","playstation3","2020-05-07 10:19:39.7365"
"u527_0_1","u527","query","laptops","2019-08-19 13:39:57.9691"
"u528_0_1","u528","query","pioneer stereo","2019-12-03 09:47:49.9318"
"u529_0_1","u529","query","laptop","2019-10-04 07:01:18.4235"
"u530_0_1","u530","query","employment","2020-04-10 08:31:34.0506"
"u531_0_1","u531","query","Travel adapter","2020-05-14 10:57:08.9649"
"u532_0_1","u532","query","cd recorder","2020-04-10 08:14:45.8950"
"u535_0_1","u535","query","gamecube","2020-02-11 22:14:50.1636"
"u536_0_1","u536","query","monitor","2020-05-07 15:40:20.2072"
"u537_0_1","u537","query","directv","2020-04-10 07:27:16.9551"
"u538_0_1","u538","query","htc flyer","2020-02-13 04:34:14.5186"
"u540_0_1","u540","query","samsung remote","2020-05-04 19:44:39.4501"
"u541_0_1","u541","query","Canon 70-200","2020-03-06 02:44:39.9870"
"u542_0_1","u542","query","Hp touchpad","2019-07-17 01:38:22.0588"
"u543_0_1","u543","query","Earbuds","2020-01-05 14:07:17.0608"
"u544_0_1","u544","query","Mastodon","2019-09-10 21:59:20.0789"
"u545_0_1","u545","query","compaq","2020-04-10 09:53:01.8053"
"u546_0_1","u546","query","surround sound","2020-02-11 16:09:27.2787"
"u547_0_1","u547","query","Plasma tv","2019-11-18 12:20:26.7432"
"u548_0_1","u548","query","lady gaga","2019-06-04 02:21:23.3303"
"u550_0_1","u550","query","buffalo","2020-05-07 12:00:33.1711"
"u551_0_1","u551","query","Lion king","2020-03-26 10:08:17.8443"
"u551_1_2","u551","query","Fast five","2020-04-08 22:24:16.5845"
"u552_0_1","u552","query","king of queens","2020-05-07 06:06:56.8953"
"u553_0_1","u553","query","Clocks","2019-06-25 22:56:14.9135"
"u554_0_1","u554","query","iPod shuffle","2019-11-11 13:25:56.9689"
"u555_0_1","u555","query","Hp tablet","2019-07-23 17:24:55.3687"
"u556_0_1","u556","query","Roku","2020-03-26 19:39:35.1367"
"u557_0_1","u557","query","nook","2019-11-07 15:38:21.3348"
"u558_0_1","u558","query","headphones","2020-02-11 18:24:28.5295"
"u559_0_1","u559","query","sound card","2020-04-10 09:29:51.0906"
"u561_0_1","u561","query","T mobile phones","2020-02-15 10:19:48.9003"
"u561_0_2","u561","query","Virgin mobile phones","2020-02-15 10:54:50.7248"
"u562_0_1","u562","query","Hp touchpad","2019-07-18 04:33:58.0257"
"u564_0_1","u564","query","xoom keyboard","2019-10-30 13:14:11.7222"
"u565_0_1","u565","query","Starfox","2019-10-11 05:26:19.4247"
"u567_0_1","u567","query","lightscribe","2020-04-10 02:20:24.6122"
"u568_0_1","u568","query","sean kingston","2020-05-07 16:06:03.9455"
"u569_0_1","u569","query","sony bravia 40","2019-07-29 20:55:27.8601"
"u571_0_1","u571","query","casio exilim","2020-05-07 15:33:26.1433"
"u572_0_1","u572","query","dvd vcr","2019-09-22 18:33:14.7516"
"u573_0_1","u573","query","mint","2020-02-13 21:47:00.0860"
"u574_0_1","u574","query","3d glasses","2019-12-20 19:39:15.1936"
"u575_0_1","u575","query","1196602","2019-09-07 06:25:26.9069"
"u575_1_2","u575","query","record player","2020-04-10 03:36:14.8148"
"u575_2_3","u575","query","vaio","2020-05-07 01:32:46.8554"
"u575_3_4","u575","query","calculators","2020-05-07 11:54:28.6148"
"u576_0_1","u576","query","adsl modem","2020-03-30 23:44:56.2703"
"u579_0_1","u579","query","Hp tablet","2019-09-02 14:50:03.8808"
"u580_0_1","u580","query","Canon rebel","2020-05-20 06:49:26.7111"
"u581_0_1","u581","query","external hardrive","2020-05-01 12:48:21.0729"
"u582_0_1","u582","query","ipad2","2020-05-15 23:50:35.4702"
"u583_0_1","u583","query","Laptop charger","2020-05-02 07:57:45.2210"
"u584_0_1","u584","query","sony vaio","2020-05-07 12:24:46.8956"
"u587_0_1","u587","query","Dock IPhone","2019-12-26 12:42:32.8742"
"u588_0_1","u588","query","samsung 46","2019-10-06 00:39:38.5681"
"u589_0_1","u589","query","the sopranos","2020-02-11 21:57:48.5058"
"u590_0_1","u590","query","Leann rimes","2020-03-31 08:09:27.9442"
"u591_0_1","u591","query","Screen protector","2019-07-18 04:30:35.4945"
"u592_0_1","u592","query","laptop","2020-01-30 10:12:30.3899"
"u593_0_1","u593","query","Transformers dark of the moon","2020-01-29 22:12:05.7160"
"u594_0_1","u594","query","tablets","2019-11-03 10:11:00.9417"
"u595_0_1","u595","query","Beats by dre","2019-10-10 11:18:52.8506"
"u596_0_1","u596","query","hp photosmart","2020-05-28 04:56:54.3899"
"u597_0_1","u597","query","Leapfrog","2019-09-20 20:02:57.9025"
"u598_0_1","u598","query","apple","2019-09-07 08:18:42.9562"
"u598_1_2","u598","query","direct tv","2019-12-06 02:59:05.1657"
"u598_1_3","u598","query","hp notebook","2019-12-06 07:41:03.2779"
"u598_1_4","u598","query","bluetooth adapter","2019-12-06 07:43:27.3001"
"u598_2_5","u598","query","media storage","2020-02-11 18:31:54.0983"
"u598_3_6","u598","query","pc4200","2020-05-07 05:36:07.1097"
"u598_4_7","u598","query","hard drive","2020-05-07 13:56:26.7447"
"u598_4_8","u598","query","klipsch","2020-05-07 14:21:56.9810"
"u599_0_1","u599","query","Mp3 player","2020-05-20 05:30:04.9759"
"u600_0_1","u600","query","computer games","2020-02-11 13:44:27.4354"
"u601_0_1","u601","query","harry potter","2019-07-15 14:34:31.0687"
"u602_0_1","u602","query","xmen","2019-10-16 12:38:49.6322"
"u603_0_1","u603","query","ncis","2019-07-26 06:59:10.0922"
"u604_0_1","u604","query","pc4200","2020-05-07 13:43:41.6266"
"u606_0_1","u606","query","dvd player","2019-10-16 10:10:36.2591"
"u607_0_1","u607","query","The lion king","2020-02-23 02:40:43.3685"
"u608_0_1","u608","query","Blue tooth","2020-02-27 03:15:13.0488"
"u609_0_1","u609","query","Portable wifi","2019-07-22 04:15:16.7133"
"u610_0_1","u610","query","Scooter","2019-12-01 23:58:55.1360"
"u610_0_2","u610","query","Scooters","2019-12-02 00:05:31.1971"
"u611_0_1","u611","query","westinghouse","2019-09-07 02:35:54.7804"
"u611_1_2","u611","query","media storage","2020-02-11 16:08:46.7724"
"u611_2_3","u611","query","the used","2020-04-10 08:37:07.1021"
"u611_2_4","u611","query","minisd","2020-04-10 08:43:20.6597"
"u611_3_5","u611","query","imac","2020-04-10 13:04:41.0808"
"u611_4_6","u611","query","cd changer","2020-05-07 08:05:45.9960"
"u611_5_7","u611","query","garmin gps","2020-05-07 14:31:28.5693"
"u612_0_1","u612","query","motorolla xoom","2020-05-19 10:32:18.4356"
"u613_0_1","u613","query","Google tv","2019-09-29 07:25:41.9486"
"u615_0_1","u615","query","The ward","2019-08-29 02:23:11.1011"
"u615_0_2","u615","query","X-men first class","2019-08-29 02:27:14.1386"
"u615_1_3","u615","query","Batman year one","2020-04-28 04:56:23.1802"
"u616_0_1","u616","query","jagged edge","2019-11-04 17:41:54.4589"
"u617_0_1","u617","query","External hard drives","2020-04-17 02:22:20.5113"
"u618_0_1","u618","query","Wireless printer","2020-05-27 18:17:48.4693"
"u620_0_1","u620","query","cheap laptops","2019-06-22 09:22:04.8506"
"u621_0_1","u621","query","memory stick","2020-02-11 19:09:37.9478"
"u622_0_1","u622","query","iPhone 4s","2020-04-22 08:13:36.4662"
"u624_0_1","u624","query","LCD tvs","2019-08-11 15:32:12.2876"
"u626_0_1","u626","query","Canon t3","2019-10-22 10:53:29.6974"
"u627_0_1","u627","query","Entertainment center","2019-11-12 22:20:24.2602"
"u628_0_1","u628","query","Footloose","2020-03-22 07:02:43.7645"
"u629_0_1","u629","query","naruto","2020-04-10 09:28:03.0739"
"u630_0_1","u630","query","Pirates of the","2019-10-30 00:22:15.0709"
"u631_0_1","u631","query","belkin","2020-05-07 15:24:12.5578"
"u632_0_1","u632","query","micro sd","2020-04-26 08:25:08.9338"
"u633_0_1","u633","query","K360","2019-11-21 13:13:19.2535"
"u634_0_1","u634","query","Kindle","2019-11-08 15:34:27.1388"
"u636_0_1","u636","query","red hot chili peppers","2019-09-06 20:48:54.5658"
"u637_0_1","u637","query","playstation","2020-05-07 12:39:15.5297"
"u638_0_1","u638","query","wireless mouse","2019-07-14 22:04:35.3981"
"u638_1_2","u638","query","garmin","2019-12-23 15:07:51.1998"
"u638_1_3","u638","query","magellan","2019-12-23 15:36:25.9646"
"u639_0_1","u639","query","print server","2020-02-27 06:11:29.6818"
"u640_0_1","u640","query","tv mounts","2020-02-29 05:21:45.4013"
"u641_0_1","u641","query","printers","2020-04-10 07:10:42.3015"
"u642_0_1","u642","query","portable hard drive","2020-05-06 23:59:36.9923"
"u643_0_1","u643","query","MacBook pro","2020-03-26 02:31:33.1130"
"u644_0_1","u644","query","gateway laptop","2020-05-01 08:22:30.6102"
"u645_0_1","u645","query","Samsung galaxy 2","2020-04-28 00:02:29.4575"
"u646_0_1","u646","query","wireless router","2019-06-08 19:09:41.0318"
"u647_0_1","u647","query","FIFA 11","2020-03-08 08:18:27.2037"
"u648_0_1","u648","query","logitech speakers","2019-10-04 15:49:45.8191"
"u648_1_2","u648","query","xlr cable","2019-11-09 04:44:55.4618"
"u649_0_1","u649","query","iPhone","2020-02-14 06:03:16.6835"
"u651_0_1","u651","query","iPhone cases","2020-02-20 12:51:51.0095"
"u652_0_1","u652","query","portable tv","2020-05-09 14:16:59.6154"
"u653_0_1","u653","query","neyo","2020-05-07 07:13:42.5138"
"u654_0_1","u654","query","Itouch","2020-03-08 20:23:17.4186"
"u655_0_1","u655","query","Otter box","2019-09-15 17:30:15.2869"
"u655_1_2","u655","query","Modems","2020-03-08 09:24:27.8153"
"u656_0_1","u656","query","Netbook","2019-12-05 15:24:51.2343"
"u657_0_1","u657","query","modern warfare 3","2020-03-29 19:46:55.7252"
"u658_0_1","u658","query","IPhone 4 cases","2019-10-21 19:02:02.8832"
"u658_1_2","u658","query","iPad","2019-11-03 07:13:00.7927"
"u659_0_1","u659","query","webcam","2020-04-10 10:36:50.2111"
"u660_0_1","u660","query","Heartbeats","2020-04-09 08:59:10.4662"
"u660_1_2","u660","query","Solo","2020-04-12 07:51:34.8605"
